Testing smithy.
RANDOM TESTS.
----- ASSERT TRUE FAILED on Iteration 47 at line 116: Value LHS: 222, Value RHS: 223 
----- ASSERT TRUE FAILED on Iteration 47 at line 158: Value LHS: -6, Value RHS: 0 
----- ASSERT TRUE FAILED on Iteration 48 at line 116: Value LHS: 411, Value RHS: 412 
----- ASSERT TRUE FAILED on Iteration 48 at line 158: Value LHS: 10, Value RHS: 0 
----- ASSERT TRUE FAILED on Iteration 49 at line 116: Value LHS: 470, Value RHS: 471 
----- ASSERT TRUE FAILED on Iteration 49 at line 158: Value LHS: -10, Value RHS: 0 
----- ASSERT TRUE FAILED on Iteration 50 at line 116: Value LHS: 444, Value RHS: 445 
----- ASSERT TRUE FAILED on Iteration 50 at line 158: Value LHS: 12, Value RHS: 0 
----- ASSERT TRUE FAILED on Iteration 51 at line 116: Value LHS: 453, Value RHS: 454 
----- ASSERT TRUE FAILED on Iteration 51 at line 158: Value LHS: -239, Value RHS: 0 
----- ASSERT TRUE FAILED on Iteration 52 at line 116: Value LHS: 257, Value RHS: 258 
----- ASSERT TRUE FAILED on Iteration 52 at line 158: Value LHS: 17, Value RHS: 0 
----- ASSERT TRUE FAILED on Iteration 53 at line 116: Value LHS: 487, Value RHS: 488 
----- ASSERT TRUE FAILED on Iteration 53 at line 158: Value LHS: -12, Value RHS: 0 
----- ASSERT TRUE FAILED on Iteration 54 at line 116: Value LHS: 164, Value RHS: 165 
----- ASSERT TRUE FAILED on Iteration 54 at line 158: Value LHS: 11, Value RHS: 0 
----- ASSERT TRUE FAILED on Iteration 55 at line 116: Value LHS: 418, Value RHS: 419 
----- ASSERT TRUE FAILED on Iteration 55 at line 158: Value LHS: -12, Value RHS: 0 
----- ASSERT TRUE FAILED on Iteration 56 at line 116: Value LHS: 219, Value RHS: 220 
----- ASSERT TRUE FAILED on Iteration 56 at line 158: Value LHS: -5, Value RHS: 0 
----- ASSERT TRUE FAILED on Iteration 57 at line 116: Value LHS: 270, Value RHS: 271 
----- ASSERT TRUE FAILED on Iteration 57 at line 158: Value LHS: -14, Value RHS: 0 
----- ASSERT TRUE FAILED on Iteration 58 at line 116: Value LHS: 348, Value RHS: 349 
----- ASSERT TRUE FAILED on Iteration 58 at line 158: Value LHS: -14, Value RHS: 0 
----- ASSERT TRUE FAILED on Iteration 59 at line 116: Value LHS: 131, Value RHS: 132 
----- ASSERT TRUE FAILED on Iteration 59 at line 158: Value LHS: 17, Value RHS: 0 
----- ASSERT TRUE FAILED on Iteration 60 at line 116: Value LHS: 379, Value RHS: 380 
----- ASSERT TRUE FAILED on Iteration 60 at line 158: Value LHS: -8, Value RHS: 0 
----- ASSERT TRUE FAILED on Iteration 61 at line 116: Value LHS: 283, Value RHS: 284 
----- ASSERT TRUE FAILED on Iteration 61 at line 158: Value LHS: -234, Value RHS: 0 
----- ASSERT TRUE FAILED on Iteration 62 at line 116: Value LHS: 476, Value RHS: 477 
----- ASSERT TRUE FAILED on Iteration 62 at line 158: Value LHS: 3, Value RHS: 0 
----- ASSERT TRUE FAILED on Iteration 63 at line 116: Value LHS: 101, Value RHS: 102 
----- ASSERT TRUE FAILED on Iteration 63 at line 158: Value LHS: -7, Value RHS: 0 
----- ASSERT TRUE FAILED on Iteration 64 at line 116: Value LHS: 348, Value RHS: 349 
----- ASSERT TRUE FAILED on Iteration 64 at line 158: Value LHS: -21, Value RHS: 0 
----- ASSERT TRUE FAILED on Iteration 65 at line 116: Value LHS: 61, Value RHS: 62 
----- ASSERT TRUE FAILED on Iteration 65 at line 158: Value LHS: 22, Value RHS: 0 
----- ASSERT TRUE FAILED on Iteration 66 at line 116: Value LHS: 487, Value RHS: 488 
----- ASSERT TRUE FAILED on Iteration 66 at line 158: Value LHS: -10, Value RHS: 0 
----- ASSERT TRUE FAILED on Iteration 67 at line 116: Value LHS: 266, Value RHS: 267 
----- ASSERT TRUE FAILED on Iteration 67 at line 158: Value LHS: -14, Value RHS: 0 
----- ASSERT TRUE FAILED on Iteration 68 at line 116: Value LHS: 392, Value RHS: 393 
----- ASSERT TRUE FAILED on Iteration 68 at line 158: Value LHS: -12, Value RHS: 0 
----- ASSERT TRUE FAILED on Iteration 69 at line 116: Value LHS: 88, Value RHS: 89 
----- ASSERT TRUE FAILED on Iteration 69 at line 158: Value LHS: 5, Value RHS: 0 
----- ASSERT TRUE FAILED on Iteration 70 at line 116: Value LHS: 285, Value RHS: 286 
----- ASSERT TRUE FAILED on Iteration 70 at line 158: Value LHS: 11, Value RHS: 0 
----- ASSERT TRUE FAILED on Iteration 71 at line 116: Value LHS: 207, Value RHS: 208 
----- ASSERT TRUE FAILED on Iteration 71 at line 158: Value LHS: -23, Value RHS: 0 
----- ASSERT TRUE FAILED on Iteration 72 at line 116: Value LHS: 269, Value RHS: 270 
----- ASSERT TRUE FAILED on Iteration 72 at line 158: Value LHS: 1, Value RHS: 0 
----- ASSERT TRUE FAILED on Iteration 73 at line 116: Value LHS: 74, Value RHS: 75 
----- ASSERT TRUE FAILED on Iteration 73 at line 158: Value LHS: -6, Value RHS: 0 
----- ASSERT TRUE FAILED on Iteration 74 at line 116: Value LHS: 77, Value RHS: 78 
----- ASSERT TRUE FAILED on Iteration 74 at line 158: Value LHS: 2, Value RHS: 0 
----- ASSERT TRUE FAILED on Iteration 75 at line 116: Value LHS: 202, Value RHS: 203 
----- ASSERT TRUE FAILED on Iteration 75 at line 158: Value LHS: -15, Value RHS: 0 
----- ASSERT TRUE FAILED on Iteration 76 at line 116: Value LHS: 328, Value RHS: 329 
----- ASSERT TRUE FAILED on Iteration 76 at line 158: Value LHS: -242, Value RHS: 0 
----- ASSERT TRUE FAILED on Iteration 77 at line 116: Value LHS: 259, Value RHS: 260 
----- ASSERT TRUE FAILED on Iteration 77 at line 158: Value LHS: -7, Value RHS: 0 
----- ASSERT TRUE FAILED on Iteration 78 at line 116: Value LHS: 135, Value RHS: 136 
----- ASSERT TRUE FAILED on Iteration 78 at line 158: Value LHS: 15, Value RHS: 0 
----- ASSERT TRUE FAILED on Iteration 79 at line 116: Value LHS: 474, Value RHS: 475 
----- ASSERT TRUE FAILED on Iteration 79 at line 158: Value LHS: -3, Value RHS: 0 
----- ASSERT TRUE FAILED on Iteration 80 at line 116: Value LHS: 231, Value RHS: 232 
----- ASSERT TRUE FAILED on Iteration 80 at line 158: Value LHS: 15, Value RHS: 0 
----- ASSERT TRUE FAILED on Iteration 81 at line 116: Value LHS: 65, Value RHS: 66 
----- ASSERT TRUE FAILED on Iteration 81 at line 158: Value LHS: -25, Value RHS: 0 
----- ASSERT TRUE FAILED on Iteration 82 at line 116: Value LHS: 78, Value RHS: 79 
----- ASSERT TRUE FAILED on Iteration 82 at line 158: Value LHS: -1, Value RHS: 0 
----- ASSERT TRUE FAILED on Iteration 83 at line 116: Value LHS: 15, Value RHS: 16 
----- ASSERT TRUE FAILED on Iteration 83 at line 158: Value LHS: -10, Value RHS: 0 
----- ASSERT TRUE FAILED on Iteration 84 at line 116: Value LHS: 119, Value RHS: 120 
----- ASSERT TRUE FAILED on Iteration 84 at line 158: Value LHS: -4, Value RHS: 0 
----- ASSERT TRUE FAILED on Iteration 85 at line 116: Value LHS: 439, Value RHS: 440 
----- ASSERT TRUE FAILED on Iteration 85 at line 158: Value LHS: -26, Value RHS: 0 
----- ASSERT TRUE FAILED on Iteration 86 at line 116: Value LHS: 105, Value RHS: 106 
----- ASSERT TRUE FAILED on Iteration 86 at line 158: Value LHS: -14, Value RHS: 0 
----- ASSERT TRUE FAILED on Iteration 87 at line 116: Value LHS: 77, Value RHS: 78 
----- ASSERT TRUE FAILED on Iteration 87 at line 158: Value LHS: 8, Value RHS: 0 
----- ASSERT TRUE FAILED on Iteration 88 at line 116: Value LHS: 201, Value RHS: 202 
----- ASSERT TRUE FAILED on Iteration 88 at line 158: Value LHS: 25, Value RHS: 0 
----- ASSERT TRUE FAILED on Iteration 89 at line 116: Value LHS: 116, Value RHS: 117 
----- ASSERT TRUE FAILED on Iteration 89 at line 158: Value LHS: -23, Value RHS: 0 
----- ASSERT TRUE FAILED on Iteration 90 at line 116: Value LHS: 80, Value RHS: 81 
----- ASSERT TRUE FAILED on Iteration 90 at line 158: Value LHS: 21, Value RHS: 0 
----- ASSERT TRUE FAILED on Iteration 91 at line 116: Value LHS: 328, Value RHS: 329 
----- ASSERT TRUE FAILED on Iteration 91 at line 158: Value LHS: 10, Value RHS: 0 
----- ASSERT TRUE FAILED on Iteration 92 at line 116: Value LHS: 148, Value RHS: 149 
----- ASSERT TRUE FAILED on Iteration 92 at line 158: Value LHS: 2, Value RHS: 0 
----- ASSERT TRUE FAILED on Iteration 93 at line 116: Value LHS: 130, Value RHS: 131 
----- ASSERT TRUE FAILED on Iteration 93 at line 158: Value LHS: -3, Value RHS: 0 
----- ASSERT TRUE FAILED on Iteration 94 at line 116: Value LHS: 114, Value RHS: 115 
----- ASSERT TRUE FAILED on Iteration 94 at line 158: Value LHS: -5, Value RHS: 0 
----- ASSERT TRUE FAILED on Iteration 95 at line 116: Value LHS: 74, Value RHS: 75 
----- ASSERT TRUE FAILED on Iteration 95 at line 158: Value LHS: 11, Value RHS: 0 
----- ASSERT TRUE FAILED on Iteration 96 at line 116: Value LHS: 86, Value RHS: 87 
----- ASSERT TRUE FAILED on Iteration 96 at line 158: Value LHS: -17, Value RHS: 0 
----- ASSERT TRUE FAILED on Iteration 97 at line 116: Value LHS: 355, Value RHS: 356 
----- ASSERT TRUE FAILED on Iteration 97 at line 158: Value LHS: -3, Value RHS: 0 
----- ASSERT TRUE FAILED on Iteration 98 at line 116: Value LHS: 431, Value RHS: 432 
----- ASSERT TRUE FAILED on Iteration 98 at line 158: Value LHS: -4, Value RHS: 0 
----- ASSERT TRUE FAILED on Iteration 99 at line 116: Value LHS: 192, Value RHS: 193 
----- ASSERT TRUE FAILED on Iteration 99 at line 158: Value LHS: 3, Value RHS: 0 
----- ASSERT TRUE FAILED on Iteration 100 at line 116: Value LHS: 258, Value RHS: 259 
----- ASSERT TRUE FAILED on Iteration 100 at line 158: Value LHS: 20, Value RHS: 0 
----- ASSERT TRUE FAILED on Iteration 101 at line 116: Value LHS: 396, Value RHS: 397 
